OrderDate,InvoiceNum,ProductKey,Country,EnglishProductName,SalesAmount,UnitPrice,OrderQuantity,TaxAmt,TotalProductCost
17-09-2022,INV100552,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
18-09-2022,INV100553,376,Canada,"Road-250 Black, 48",2443.35,2443.35,1,195.468,1554.9479
19-09-2022,INV100554,487,Canada,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
21-09-2022,INV100555,384,United States,"Road-550-W Yellow, 40",1120.49,1120.49,1,89.6392,713.0798
22-09-2022,INV100556,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
22-09-2022,INV100557,237,United States,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
24-09-2022,INV100558,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
26-09-2022,INV100559,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
26-09-2022,INV100560,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
26-09-2022,INV100561,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
27-09-2022,INV100562,325,Australia,"Road-650 Red, 62",782.99,782.99,1,62.6392,486.7066
30-09-2022,INV100563,351,Canada,"Mountain-100 Black, 48",3374.99,3374.99,1,269.9992,1898.0944
01-10-2022,INV100564,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
01-10-2022,INV100565,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-10-2022,INV100566,574,India,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
03-10-2022,INV100567,583,Australia,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
04-10-2022,INV100568,348,Australia,"Mountain-100 Black, 38",3374.99,3374.99,1,269.9992,1898.0944
05-10-2022,INV100569,490,France,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
06-10-2022,INV100570,234,Australia,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
07-10-2022,INV100571,606,France,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
07-10-2022,INV100572,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
10-10-2022,INV100573,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-10-2022,INV100574,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
14-10-2022,INV100575,324,India,"Road-650 Red, 62",699.0982,699.0982,1,55.9279,413.1463
15-10-2022,INV100576,237,Australia,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
15-10-2022,INV100577,599,Canada,"Mountain-500 Black, 48",539.99,539.99,1,43.1992,294.5797
16-10-2022,INV100578,463,United States,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
17-10-2022,INV100579,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
17-10-2022,INV100580,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
17-10-2022,INV100581,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
19-10-2022,INV100582,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
21-10-2022,INV100583,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
24-10-2022,INV100584,472,India,"Classic Vest, M",63.5,63.5,1,5.08,23.749
24-10-2022,INV100585,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
25-10-2022,INV100586,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
30-10-2022,INV100587,467,Canada,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
30-10-2022,INV100588,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
03-11-2022,INV100589,314,Germany,"Road-150 Red, 56",3578.27,3578.27,1,286.2616,2171.2942
04-11-2022,INV100590,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
05-11-2022,INV100591,585,France,"Touring-3000 Blue, 44",742.35,742.35,1,59.388,461.4448
08-11-2022,INV100592,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
08-11-2022,INV100593,560,United States,"Touring-2000 Blue, 60",1214.85,1214.85,1,97.188,755.1508
11-11-2022,INV100594,588,Australia,"Mountain-400-W Silver, 40",769.49,769.49,1,61.5592,419.7784
11-11-2022,INV100595,355,France,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
11-11-2022,INV100596,478,India,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
13-11-2022,INV100597,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
14-11-2022,INV100598,465,Canada,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
18-11-2022,INV100599,575,United States,"Touring-1000 Blue, 54",2384.07,2384.07,1,190.7256,1481.9379
18-11-2022,INV100600,484,Germany,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
18-11-2022,INV100601,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
19-11-2022,INV100602,604,Australia,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
19-11-2022,INV100603,541,Italy,Touring Tire,28.99,28.99,1,2.3192,10.8423
21-11-2022,INV100604,491,France,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
22-11-2022,INV100605,541,India,Touring Tire,28.99,28.99,1,2.3192,10.8423
24-11-2022,INV100606,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
29-11-2022,INV100607,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
30-11-2022,INV100608,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
30-11-2022,INV100609,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
30-11-2022,INV100610,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-12-2022,INV100611,388,Italy,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
01-12-2022,INV100612,592,Australia,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
02-12-2022,INV100613,375,Italy,"Road-250 Black, 48",2181.5625,2181.5625,1,174.525,1320.6838
02-12-2022,INV100614,541,United States,Touring Tire,28.99,28.99,1,2.3192,10.8423
03-12-2022,INV100615,605,Australia,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
03-12-2022,INV100616,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
04-12-2022,INV100617,487,United States,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
05-12-2022,INV100618,472,Germany,"Classic Vest, M",63.5,63.5,1,5.08,23.749
06-12-2022,INV100619,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
07-12-2022,INV100620,465,United States,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
08-12-2022,INV100621,359,Australia,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
10-12-2022,INV100622,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
11-12-2022,INV100623,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
12-12-2022,INV100624,541,Australia,Touring Tire,28.99,28.99,1,2.3192,10.8423
13-12-2022,INV100625,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-12-2022,INV100626,541,Australia,Touring Tire,28.99,28.99,1,2.3192,10.8423
14-12-2022,INV100627,368,Canada,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
15-12-2022,INV100628,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
15-12-2022,INV100629,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
15-12-2022,INV100630,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
15-12-2022,INV100631,535,Italy,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
16-12-2022,INV100632,574,India,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
16-12-2022,INV100633,313,Canada,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
16-12-2022,INV100634,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
19-12-2022,INV100635,583,France,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
19-12-2022,INV100636,465,India,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
23-12-2022,INV100637,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
25-12-2022,INV100638,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
25-12-2022,INV100639,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
27-12-2022,INV100640,356,Australia,"Mountain-200 Silver, 46",2071.4196,2071.4196,1,165.7136,1117.8559
30-12-2022,INV100641,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
31-12-2022,INV100642,363,Germany,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
04-01-2023,INV100643,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
06-01-2023,INV100644,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
06-01-2023,INV100645,321,Italy,"Road-650 Red, 58",782.99,782.99,1,62.6392,486.7066
08-01-2023,INV100646,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
08-01-2023,INV100647,540,Italy,HL Road Tire,32.6,32.6,1,2.608,12.1924
15-01-2023,INV100648,472,United States,"Classic Vest, M",63.5,63.5,1,5.08,23.749
16-01-2023,INV100649,580,France,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
16-01-2023,INV100650,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
16-01-2023,INV100651,310,Italy,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
17-01-2023,INV100652,592,France,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
18-01-2023,INV100653,595,Canada,"Mountain-500 Silver, 52",564.99,564.99,1,45.1992,308.2179
20-01-2023,INV100654,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
21-01-2023,INV100655,369,India,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
21-01-2023,INV100656,476,United States,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
22-01-2023,INV100657,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
22-01-2023,INV100658,475,Australia,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
27-01-2023,INV100659,481,Germany,"Racing Socks, M",8.99,8.99,1,0.7192,3.3623
29-01-2023,INV100660,491,Italy,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
30-01-2023,INV100661,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
31-01-2023,INV100662,538,France,LL Road Tire,21.49,21.49,1,1.7192,8.0373
01-02-2023,INV100663,575,Italy,"Touring-1000 Blue, 54",2384.07,2384.07,1,190.7256,1481.9379
01-02-2023,INV100664,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
02-02-2023,INV100665,369,Italy,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
08-02-2023,INV100666,373,Italy,"Road-250 Black, 44",2181.5625,2181.5625,1,174.525,1320.6838
10-02-2023,INV100667,582,Germany,"Road-350-W Yellow, 44",1700.99,1700.99,1,136.0792,1082.51
12-02-2023,INV100668,581,Canada,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
12-02-2023,INV100669,478,United States,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
15-02-2023,INV100670,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
15-02-2023,INV100671,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
18-02-2023,INV100672,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
22-02-2023,INV100673,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
23-02-2023,INV100674,535,Australia,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
24-02-2023,INV100675,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
26-02-2023,INV100676,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
26-02-2023,INV100677,231,India,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
27-02-2023,INV100678,482,Germany,"Racing Socks, L",8.99,8.99,1,0.7192,3.3623
03-03-2023,INV100679,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
05-03-2023,INV100680,479,United States,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
11-03-2023,INV100681,536,Canada,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
13-03-2023,INV100682,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
15-03-2023,INV100683,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
15-03-2023,INV100684,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
15-03-2023,INV100685,374,United States,"Road-250 Black, 44",2443.35,2443.35,1,195.468,1554.9479
16-03-2023,INV100686,353,Germany,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
19-03-2023,INV100687,596,Italy,"Mountain-500 Black, 40",539.99,539.99,1,43.1992,294.5797
22-03-2023,INV100688,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
23-03-2023,INV100689,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
24-03-2023,INV100690,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
26-03-2023,INV100691,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
27-03-2023,INV100692,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
29-03-2023,INV100693,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
29-03-2023,INV100694,231,Germany,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
01-04-2023,INV100695,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
03-04-2023,INV100696,375,France,"Road-250 Black, 48",2181.5625,2181.5625,1,174.525,1320.6838
04-04-2023,INV100697,361,India,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
04-04-2023,INV100698,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
04-04-2023,INV100699,529,France,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
05-04-2023,INV100700,487,Italy,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
06-04-2023,INV100701,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
07-04-2023,INV100702,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
08-04-2023,INV100703,491,Italy,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
08-04-2023,INV100704,355,Germany,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
08-04-2023,INV100705,363,United States,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
09-04-2023,INV100706,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
09-04-2023,INV100707,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
11-04-2023,INV100708,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
11-04-2023,INV100709,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
13-04-2023,INV100710,475,India,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
17-04-2023,INV100711,328,Australia,"Road-650 Red, 48",699.0982,699.0982,1,55.9279,413.1463
18-04-2023,INV100712,382,India,"Road-550-W Yellow, 38",1120.49,1120.49,1,89.6392,713.0798
21-04-2023,INV100713,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
21-04-2023,INV100714,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
23-04-2023,INV100715,467,Germany,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
27-04-2023,INV100716,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
01-05-2023,INV100717,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
05-05-2023,INV100718,353,Germany,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
05-05-2023,INV100719,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
05-05-2023,INV100720,561,France,"Touring-1000 Yellow, 46",2384.07,2384.07,1,190.7256,1481.9379
06-05-2023,INV100721,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
07-05-2023,INV100722,386,India,"Road-550-W Yellow, 42",1120.49,1120.49,1,89.6392,713.0798
09-05-2023,INV100723,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
10-05-2023,INV100724,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
10-05-2023,INV100725,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
11-05-2023,INV100726,604,France,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
12-05-2023,INV100727,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
12-05-2023,INV100728,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
14-05-2023,INV100729,537,France,HL Mountain Tire,35,35,1,2.8,13.09
15-05-2023,INV100730,537,India,HL Mountain Tire,35,35,1,2.8,13.09
18-05-2023,INV100731,540,India,HL Road Tire,32.6,32.6,1,2.608,12.1924
18-05-2023,INV100732,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
20-05-2023,INV100733,569,France,"Touring-3000 Yellow, 50",742.35,742.35,1,59.388,461.4448
22-05-2023,INV100734,592,Australia,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
24-05-2023,INV100735,231,Australia,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
26-05-2023,INV100736,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
27-05-2023,INV100737,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
28-05-2023,INV100738,540,United States,HL Road Tire,32.6,32.6,1,2.608,12.1924
28-05-2023,INV100739,606,India,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
30-05-2023,INV100740,388,France,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
31-05-2023,INV100741,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
01-06-2023,INV100742,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
01-06-2023,INV100743,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
02-06-2023,INV100744,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
04-06-2023,INV100745,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
04-06-2023,INV100746,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
07-06-2023,INV100747,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
08-06-2023,INV100748,540,Germany,HL Road Tire,32.6,32.6,1,2.608,12.1924
09-06-2023,INV100749,465,France,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
11-06-2023,INV100750,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
11-06-2023,INV100751,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
11-06-2023,INV100752,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
12-06-2023,INV100753,477,Australia,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
15-06-2023,INV100754,530,Australia,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
15-06-2023,INV100755,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
17-06-2023,INV100756,529,France,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
17-06-2023,INV100757,478,United States,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
19-06-2023,INV100758,355,Italy,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
19-06-2023,INV100759,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
20-06-2023,INV100760,561,Australia,"Touring-1000 Yellow, 46",2384.07,2384.07,1,190.7256,1481.9379
20-06-2023,INV100761,529,France,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
21-06-2023,INV100762,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
22-06-2023,INV100763,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
23-06-2023,INV100764,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
23-06-2023,INV100765,473,India,"Classic Vest, L",63.5,63.5,1,5.08,23.749
23-06-2023,INV100766,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
24-06-2023,INV100767,485,India,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
25-06-2023,INV100768,490,Italy,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
26-06-2023,INV100769,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
26-06-2023,INV100770,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
26-06-2023,INV100771,478,India,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
30-06-2023,INV100772,313,Italy,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
02-07-2023,INV100773,530,Canada,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
02-07-2023,INV100774,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
02-07-2023,INV100775,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
07-07-2023,INV100776,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
07-07-2023,INV100777,487,Italy,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
09-07-2023,INV100778,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
10-07-2023,INV100779,535,Italy,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
10-07-2023,INV100780,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
11-07-2023,INV100781,377,Canada,"Road-250 Black, 52",2181.5625,2181.5625,1,174.525,1320.6838
12-07-2023,INV100782,535,India,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
13-07-2023,INV100783,341,Germany,"Road-650 Black, 48",782.99,782.99,1,62.6392,486.7066
13-07-2023,INV100784,237,Germany,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
14-07-2023,INV100785,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
14-07-2023,INV100786,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
14-07-2023,INV100787,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
14-07-2023,INV100788,485,France,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
15-07-2023,INV100789,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
17-07-2023,INV100790,535,Italy,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
17-07-2023,INV100791,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
18-07-2023,INV100792,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
18-07-2023,INV100793,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
19-07-2023,INV100794,363,Canada,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
19-07-2023,INV100795,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
21-07-2023,INV100796,580,Italy,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
22-07-2023,INV100797,465,Australia,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
22-07-2023,INV100798,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
23-07-2023,INV100799,345,India,"Mountain-100 Silver, 42",3399.99,3399.99,1,271.9992,1912.1544
23-07-2023,INV100800,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
24-07-2023,INV100801,536,United States,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
24-07-2023,INV100802,488,Italy,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
25-07-2023,INV100803,361,Germany,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
26-07-2023,INV100804,382,Canada,"Road-550-W Yellow, 38",1120.49,1120.49,1,89.6392,713.0798
26-07-2023,INV100805,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
26-07-2023,INV100806,368,France,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
28-07-2023,INV100807,476,Germany,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
31-07-2023,INV100808,479,United States,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
01-08-2023,INV100809,484,Canada,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
02-08-2023,INV100810,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
02-08-2023,INV100811,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
02-08-2023,INV100812,541,India,Touring Tire,28.99,28.99,1,2.3192,10.8423
06-08-2023,INV100813,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
06-08-2023,INV100814,562,Canada,"Touring-1000 Yellow, 50",2384.07,2384.07,1,190.7256,1481.9379
08-08-2023,INV100815,467,Germany,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
11-08-2023,INV100816,583,Germany,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
14-08-2023,INV100817,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
15-08-2023,INV100818,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
16-08-2023,INV100819,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
16-08-2023,INV100820,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
17-08-2023,INV100821,479,Italy,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
19-08-2023,INV100822,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
21-08-2023,INV100823,353,India,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
24-08-2023,INV100824,479,France,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
26-08-2023,INV100825,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
27-08-2023,INV100826,482,France,"Racing Socks, L",8.99,8.99,1,0.7192,3.3623
28-08-2023,INV100827,357,Germany,"Mountain-200 Silver, 46",2319.99,2319.99,1,185.5992,1265.6195
